block,total_hr,ID_NCBA_BLOCK,ID_BLOCK_CODE,PRIORITY_BLOCK
THURMOND-SE,6.1,THURMOND-SE,36080C8SE,1
THURMOND-SW,1.0,THURMOND-SW,36080C8SW,0
TIMBERLAKE-CE,0.0,TIMBERLAKE-CE,36078C8CE,0
TIMBERLAKE-CW,3.8,TIMBERLAKE-CW,36078C8CW,0
TIMBERLAKE-NW,1.1,TIMBERLAKE-NW,36078C8NW,0
BISCOE-NE,0.5,TIMBERLAKE-SE,36078C8SE,0
TIMBERLAKE-SW,0.8,TIMBERLAKE-SW,36078C8SW,0
TIMOTHY-CW,0.0,TIMOTHY-CW,35078B4CW,0
TIMOTHY-NE,0.0,TIMOTHY-NE,35078B4NE,0
TIMOTHY-NW,2.4,TIMOTHY-NW,35078B4NW,0
TIMOTHY-SW,0.0,TIMOTHY-SW,35078B4SW,0
TODD-CE,15.1,TODD-CE,36081C5CE,0
TODD-CW,30.8,TODD-CW,36081C5CW,0
TODD-NE,11.0,TODD-NE,36081C5NE,0
TODD-NW,8.9,TODD-NW,36081C5NW,0
TODD-SE,35.3,TODD-SE,36081C5SE,1
TODD-SW,63.4,TODD-SW,36081C5SW,0
BISCOE-NW,0.7,TOMAHAWK-NW,34078F3NW,0
TOMAHAWK-SW,0.0,TOMAHAWK-SW,34078F3SW,0
TOPSAIL-CE,57.5,TOPSAIL-CE,34077D6CE,0
TOPSAIL-CW,4.9,TOPSAIL-CW,34077D6CW,0
TOPSAIL-NE,24.9,TOPSAIL-NE,34077D6NE,0
TOPSAIL-SE,89.8,TOPSAIL-SE,34077D6SE,1
TOPSAIL-SW,0.1,TOPSAIL-SW,34077D6SW,0
TOPTON-CE,28.7,TOPTON-CE,35083B6CE,0
TOPTON-NE,8.3,TOPTON-NE,35083B6NE,0
TOPTON-SE,4.8,TOPTON-SE,35083B6SE,1
TOWNSVILLE-CE,2.2,TOWNSVILLE-CE,36078D4CE,0
TOWNSVILLE-CW,0.0,TOWNSVILLE-CW,36078D4CW,0
TOWNSVILLE-NE,2.0,TOWNSVILLE-NE,36078D4NE,0
TOWNSVILLE-SE,8.5,TOWNSVILLE-SE,36078D4SE,1
TRADESVILLE-CE,0.5,TRADESVILLE-CE,34080G5CE,0
TRADESVILLE-CW,0.1,TRADESVILLE-CW,34080G5CW,0
TRADESVILLE-NE,1.6,TRADESVILLE-NE,34080G5NE,0
TRADESVILLE-NW,3.8,TRADESVILLE-NW,34080G5NW,1
TRAPHILL-CE,0.0,TRAPHILL-CE,36081C1CE,0
TRAPHILL-CW,0.6,TRAPHILL-CW,36081C1CW,0
TRAPHILL-NE,2.1,TRAPHILL-NE,36081C1NE,0
TRAPHILL-NW,2.1,TRAPHILL-NW,36081C1NW,0
TRAPHILL-SE,6.9,TRAPHILL-SE,36081C1SE,1
TRAPHILL-SW,0.3,TRAPHILL-SW,36081C1SW,0
TRENTON-CE,0.0,TRENTON-CE,35077A3CE,0
TRENTON-CW,6.5,TRENTON-CW,35077A3CW,0
TRENTON-NW,0.0,TRENTON-NW,35077A3NW,0
TRENTON-SE,6.4,TRENTON-SE,35077A3SE,1
TRENTON-SW,0.0,TRENTON-SW,35077A3SW,0
TRIPLE_SPRINGS-NW,0.0,TRIPLE_SPRINGS-NW,36078D7NW,0
TROUTMAN-CE,32.2,TROUTMAN-CE,35080F8CE,0
TROUTMAN-CW,57.9,TROUTMAN-CW,35080F8CW,0
TROUTMAN-NE,0.0,TROUTMAN-NE,35080F8NE,0
BISCOE-SE,3.4,TROUTMAN-NW,35080F8NW,1
TROUTMAN-SE,10.7,TROUTMAN-SE,35080F8SE,1
TROUTMAN-SW,4.8,TROUTMAN-SW,35080F8SW,0
TROY-CE,0.0,TROY-CE,35079C8CE,0
TROY-CW,0.0,TROY-CW,35079C8CW,0
TROY-NE,0.2,TROY-NE,35079C8NE,0
TROY-NW,0.0,TROY-NW,35079C8NW,0
TUCKASEGEE-CW,0.3,TUCKASEGEE-CW,35083C1CW,0
TUCKASEGEE-SE,1.1,TUCKASEGEE-SE,35083C1SE,1
TUCKASEGEE-SW,2.5,TUCKASEGEE-SW,35083C1SW,0
TURKEY-CE,1.2,TURKEY-CE,34078H2CE,0
TURKEY-CW,0.5,TURKEY-CW,34078H2CW,0
TURKEY-NE,1.7,TURKEY-NE,34078H2NE,0
TURKEY-NW,0.0,TURKEY-NW,34078H2NW,0
TURKEY-SE,0.0,TURKEY-SE,34078H2SE,1
TUSKEEGEE-CW,6.3,TUSKEEGEE-CW,35083D6CW,0
TUSKEEGEE-SE,0.0,TUSKEEGEE-SE,35083D6SE,1
TUSKEEGEE-SW,1.7,TUSKEEGEE-SW,35083D6SW,0
UNAKA-CW,5.2,UNAKA-CW,35084B2CW,0
UNAKA-SE,8.9,UNAKA-SE,35084B2SE,1
UNICOI-SE,0.0,UNICOI-SE,36082B3SE,0
UNION-CE,0.0,UNION-CE,36077C1CE,0
UNION-CW,0.0,UNION-CW,36077C1CW,0
UNION-SE,0.0,UNION-SE,36077C1SE,1
BISCOE-SW,1.0,UNION-SW,36077C1SW,0
UNITY-CE,0.6,UNITY-CE,34080G6CE,0
UNITY-CW,0.0,UNITY-CW,34080G6CW,0
UNITY-NE,164.7,UNITY-NE,34080G6NE,0
UNITY-NW,12.0,UNITY-NW,34080G6NW,1
UPPER_BROAD_CREEK-CE,0.4,UPPER_BROAD_CREEK-CE,35076A8CE,0
UPPER_BROAD_CREEK-CW,289.8,UPPER_BROAD_CREEK-CW,35076A8CW,0
UPPER_BROAD_CREEK-NE,6.1,UPPER_BROAD_CREEK-NE,35076A8NE,0
UPPER_BROAD_CREEK-NW,63.1,UPPER_BROAD_CREEK-NW,35076A8NW,0
UPPER_BROAD_CREEK-SE,11.8,UPPER_BROAD_CREEK-SE,35076A8SE,1
UPPER_BROAD_CREEK-SW,0.1,UPPER_BROAD_CREEK-SW,35076A8SW,0
VALDESE-NE,1.0,VALDESE-NE,35081F5NE,0
VALDESE-NW,12.6,VALDESE-NW,35081F5NW,0
BLACK_MOUNTAIN-CE,7.6,VALDESE-SE,35081F5SE,0
VALDESE-SW,0.0,VALDESE-SW,35081F5SW,0
VALENTINES-SE,1.7,VALENTINES-SE,36077E7SE,1
VALENTINES-SW,0.8,VALENTINES-SW,36077E7SW,0
VALHALLA-CE,0.0,VALHALLA-CE,36076B6CE,0
VALHALLA-CW,214.1,VALHALLA-CW,36076B6CW,0
VALHALLA-NE,8.5,VALHALLA-NE,36076B6NE,0
VALHALLA-NW,5.9,VALHALLA-NW,36076B6NW,0
VALHALLA-SE,21.1,VALHALLA-SE,36076B6SE,1
VALLE_CRUCIS-CE,27.4,VALLE_CRUCIS-CE,36081B7CE,0
VALLE_CRUCIS-CW,51.2,VALLE_CRUCIS-CW,36081B7CW,0
VALLE_CRUCIS-NE,505.3,VALLE_CRUCIS-NE,36081B7NE,0
VALLE_CRUCIS-NW,13.9,VALLE_CRUCIS-NW,36081B7NW,0
VALLE_CRUCIS-SE,37.9,VALLE_CRUCIS-SE,36081B7SE,1
VALLE_CRUCIS-SW,101.9,VALLE_CRUCIS-SW,36081B7SW,0
VAN_WYCK-CE,0.3,VAN_WYCK-CE,34080G7CE,0
VAN_WYCK-NE,0.0,VAN_WYCK-NE,34080G7NE,0
VANCEBORO-CE,0.0,VANCEBORO-CE,35077C2CE,0
VANCEBORO-NE,0.0,VANCEBORO-NE,35077C2NE,0
VANCEBORO-NW,0.2,VANCEBORO-NW,35077C2NW,0
VANCEBORO-SE,6.6,VANCEBORO-SE,35077C2SE,1
VANCEBORO-SW,0.0,VANCEBORO-SW,35077C2SW,0
VANDEMERE-CE,0.0,VANDEMERE-CE,35076B6CE,0
VANDEMERE-CW,1.3,VANDEMERE-CW,35076B6CW,0
VANDEMERE-SE,9.2,VANDEMERE-SE,35076B6SE,1
VANDEMERE-SW,6.8,VANDEMERE-SW,35076B6SW,0
VANDER-CE,0.3,VANDER-CE,35078A7CE,0
VANDER-CW,17.2,VANDER-CW,35078A7CW,0
VANDER-NE,1.0,VANDER-NE,35078A7NE,0
VANDER-NW,14.6,VANDER-NW,35078A7NW,0
VANDER-SE,3.3,VANDER-SE,35078A7SE,1
VANDER-SW,40.2,VANDER-SW,35078A7SW,0
VASS-CE,0.7,VASS-CE,35079C3CE,0
VASS-CW,0.9,VASS-CW,35079C3CW,0
BLACK_MOUNTAIN-CW,3.4,VASS-NE,35079C3NE,0
VASS-NW,0.0,VASS-NW,35079C3NW,0
VASS-SE,0.1,VASS-SE,35079C3SE,1
VASS-SW,7.4,VASS-SW,35079C3SW,0
BLACK_MOUNTAIN-NE,1297.4,VICKSBORO-CE,36078C3CE,0
BLACK_MOUNTAIN-NW,948.4,VICKSBORO-CW,36078C3CW,0
VICKSBORO-NW,0.0,VICKSBORO-NW,36078C3NW,0
BLACK_MOUNTAIN-SE,2.1,VICKSBORO-SE,36078C3SE,1
VICKSBORO-SW,0.0,VICKSBORO-SW,36078C3SW,0
VIENNA-CE,14.8,VIENNA-CE,36080B4CE,0
VIENNA-NE,0.1,VIENNA-NE,36080B4NE,0
VIENNA-NW,0.7,VIENNA-NW,36080B4NW,0
VIENNA-SE,16.2,VIENNA-SE,36080B4SE,1
VIENNA-SW,0.6,VIENNA-SW,36080B4SW,0
BLACK_MOUNTAIN-SW,7.2,VIRGILINA-SE,o36078E7SE,0
VIRGILINA-SW,2.2,VIRGILINA-SW,36078E7SW,0
WACO-CE,0.3,WACO-CE,35081C4CE,0
WACO-CW,270.5,WACO-CW,35081C4CW,0
WACO-NE,0.5,WACO-NE,35081C4NE,0
WACO-NW,0.0,WACO-NW,35081C4NW,0
WACO-SE,14.8,WACO-SE,35081C4SE,1
WACO-SW,5.6,WACO-SW,35081C4SW,0
WADE_POINT-CE,1.4,WADE_POINT-CE,36076B1CE,0
WADE_POINT-CW,6.4,WADE_POINT-CW,36076B1CW,1
WADE_POINT-NE,2.9,WADE_POINT-NE,36076B1NE,0
WADE_POINT-SW,0.2,WADE_POINT-SW,36076B1SW,0
WADE-CE,0.0,WADE-CE,35078B6CE,0
WADE-CW,3.7,WADE-CW,35078B6CW,0
WADE-NE,1.1,WADE-NE,35078B6NE,0
BLACKSBURG_NORTH-NE,0.0,WADE-NW,35078B6NW,
WADESBORO-NE,0.0,WADESBORO-NE,34080H1NE,0
WADESBORO-NW,0.2,WADESBORO-NW,34080H1NW,0
WADESBORO-SE,1.1,WADESBORO-SE,34080H1SE,1
BLACKSBURG_NORTH-NW,6.3,WADESBORO-SW,34080H1SW,1
WADE-SE,0.3,WADE-SE,35078B6SE,1
WADE-SW,0.2,WADE-SW,35078B6SW,0
BLADENBORO-NE,0.1,WAGRAM-CE,34079H3CE,0
BLADENBORO-NW,0.0,WAGRAM-CW,34079H3CW,0
WAGRAM-NW,0.9,WAGRAM-NW,34079H3NW,0
WAGRAM-SW,27.4,WAGRAM-SW,34079H3SW,0
WAINWRIGHT_ISLAND_OE_N-CE,12.3,WAINWRIGHT_ISLAND_OE_N-CE,35076A2CE,0
WAINWRIGHT_ISLAND_OE_N-CW,0.1,WAINWRIGHT_ISLAND_OE_N-CW,35076A2CW,0
WAINWRIGHT_ISLAND_OE_N-NW,0.4,WAINWRIGHT_ISLAND_OE_N-NW,35076A2NW,0
WAKE_FOREST-CE,6.4,WAKE_FOREST-CE,35078H5CE,0
WAKE_FOREST-CW,96.1,WAKE_FOREST-CW,35078H5CW,0
WAKE_FOREST-NE,38.2,WAKE_FOREST-NE,35078H5NE,0
WAKE_FOREST-NW,42.2,WAKE_FOREST-NW,35078H5NW,0
WAKE_FOREST-SE,128.8,WAKE_FOREST-SE,35078H5SE,1
WAKE_FOREST-SW,314.3,WAKE_FOREST-SW,35078H5SW,0
WAKULLA-CW,0.0,WAKULLA-CW,34079G3CW,0
WAKULLA-NW,7.8,WAKULLA-NW,34079G3NW,0
WAKULLA-SE,0.1,WAKULLA-SE,34079G3SE,1
WAKULLA-SW,0.0,WAKULLA-SW,34079G3SW,0
WALKERTOWN-CE,0.5,WALKERTOWN-CE,36080B2CE,0
WALKERTOWN-NE,3.1,WALKERTOWN-NE,36080B2NE,0
WALKERTOWN-NW,63.6,WALKERTOWN-NW,36080B2NW,0
WALKERTOWN-SE,4.4,WALKERTOWN-SE,36080B2SE,1
WALKERTOWN-SW,5.3,WALKERTOWN-SW,36080B2SW,0
WALLACE_EAST-CW,0.0,WALLACE_EAST-CW,34077F8CW,0
WALLACE_EAST-NE,1.7,WALLACE_EAST-NE,34077F8NE,0
WALLACE_EAST-NW,0.0,WALLACE_EAST-NW,34077F8NW,0
WALLACE_EAST-SE,0.0,WALLACE_EAST-SE,34077F8SE,1
WALLACE_EAST-SW,0.2,WALLACE_EAST-SW,34077F8SW,0
WALLACE_WEST-CE,0.1,WALLACE_WEST-CE,34078F1CE,0
WALLACE_WEST-NE,0.0,WALLACE_WEST-NE,34078F1NE,0
BLADENBORO-SW,0.3,WALLACE_WEST-SE,34078F1SE,0
WALNUT_COVE-CE,2.3,WALNUT_COVE-CE,36080C2CE,0
WALNUT_COVE-NE,0.5,WALNUT_COVE-NE,36080C2NE,0
BLAIRSVILLE-NE,0.4,WALNUT_COVE-SE,36080C2SE,0
WALNUT_COVE-SW,1.9,WALNUT_COVE-SW,36080C2SW,0
WALSTONBURG-CE,0.1,WALSTONBURG-CE,35077E6CE,0
WALSTONBURG-CW,13.9,WALSTONBURG-CW,35077E6CW,0
WALSTONBURG-NE,0.7,WALSTONBURG-NE,35077E6NE,0
WALSTONBURG-NW,0.3,WALSTONBURG-NW,35077E6NW,0
WALSTONBURG-SE,0.1,WALSTONBURG-SE,35077E6SE,1
WALSTONBURG-SW,3.5,WALSTONBURG-SW,35077E6SW,0
WANCHESE-NE,17.2,WANCHESE-NE,35075G6NE,0
WANCHESE-SW,1.5,WANCHESE-SW,35075G6SW,0
BLOUNTS_BAY-CW,0.6,WARRENSVILLE-CE,36081D5CE,0
WARRENSVILLE-CW,3.4,WARRENSVILLE-CW,36081D5CW,0
WARRENSVILLE-NE,0.0,WARRENSVILLE-NE,36081D5NE,0
WARRENSVILLE-SE,10.9,WARRENSVILLE-SE,36081D5SE,1
WARRENSVILLE-SW,0.0,WARRENSVILLE-SW,36081D5SW,0
WARRENTON-CE,0.5,WARRENTON-CE,36078D2CE,0
WARRENTON-CW,3.8,WARRENTON-CW,36078D2CW,0
WARRENTON-NE,0.1,WARRENTON-NE,36078D2NE,0
WARRENTON-NW,0.3,WARRENTON-NW,36078D2NW,0
WARRENTON-SE,4.6,WARRENTON-SE,36078D2SE,1
WARSAW_NORTH-CE,0.2,WARSAW_NORTH-CE,35078A1CE,0
BLOUNTS_BAY-NE,113.8,WARSAW_NORTH-CW,35078A1CW,0
WARSAW_NORTH-NE,0.4,WARSAW_NORTH-NE,35078A1NE,0
WARSAW_NORTH-SE,7.9,WARSAW_NORTH-SE,35078A1SE,1
WARSAW_SOUTH-CE,0.3,WARSAW_SOUTH-CE,34078H1CE,0
BLOUNTS_BAY-NW,29.5,WARSAW_SOUTH-CW,34078H1CW,0
WARSAW_SOUTH-NE,2.0,WARSAW_SOUTH-NE,34078H1NE,0
WARSAW_SOUTH-NW,0.0,WARSAW_SOUTH-NW,34078H1NW,0
WARSAW_SOUTH-SE,0.1,WARSAW_SOUTH-SE,34078H1SE,1
BLOUNTS_BAY-SE,0.0,WARSAW_SOUTH-SW,34078H1SW,1
WASHINGTON-CE,59.6,WASHINGTON-CE,35077E1CE,0
WASHINGTON-CW,28.3,WASHINGTON-CW,35077E1CW,0
WASHINGTON-NE,0.2,WASHINGTON-NE,35077E1NE,0
WASHINGTON-NW,0.1,WASHINGTON-NW,35077E1NW,0
WASHINGTON-SE,35.7,WASHINGTON-SE,35077E1SE,1
WASHINGTON-SW,0.0,WASHINGTON-SW,35077E1SW,0
WATERVILLE-SE,0.0,WATERVILLE-SE,35083G1SE,0
WATERVILLE-SW,5.7,WATERVILLE-SW,35083G1SW,0
WATSON-CE,3.6,WATSON-CE,35080A4CE,0
WATSON-CW,5.0,WATSON-CW,35080A4CW,0
WATSON-NE,0.0,WATSON-NE,35080A4NE,0
WATSON-NW,0.1,WATSON-NW,35080A4NW,0
BLOUNTS_BAY-SW,5.5,WATSON-SE,35080A4SE,0
WATSON-SW,48.4,WATSON-SW,35080A4SW,0
WAXHAW-CE,1.3,WAXHAW-CE,34080H6CE,0
WAXHAW-CW,0.0,WAXHAW-CW,34080H6CW,0
WAXHAW-NE,0.3,WAXHAW-NE,34080H6NE,0
WAXHAW-NW,10.2,WAXHAW-NW,34080H6NW,0
WAXHAW-SE,2.3,WAXHAW-SE,34080H6SE,1
WAXHAW-SW,3.2,WAXHAW-SW,34080H6SW,0
WAYAH_BALD-CE,13.7,WAYAH_BALD-CE,35083B5CE,0
WAYAH_BALD-CW,3.3,WAYAH_BALD-CW,35083B5CW,0
WAYAH_BALD-NE,0.0,WAYAH_BALD-NE,35083B5NE,0
WAYAH_BALD-SW,7.9,WAYAH_BALD-SW,35083B5SW,0
WAYNESVILLE-CE,7.3,WAYNESVILLE-CE,35082D8CE,0
WAYNESVILLE-CW,0.0,WAYNESVILLE-CW,35082D8CW,0
WAYNESVILLE-NE,5.1,WAYNESVILLE-NE,35082D8NE,0
WAYNESVILLE-NW,62.8,WAYNESVILLE-NW,35082D8NW,0
WAYNESVILLE-SE,3.0,WAYNESVILLE-SE,35082D8SE,1
WAYNESVILLE-SW,0.0,WAYNESVILLE-SW,35082D8SW,0
WEAVERVILLE-CE,35.3,WEAVERVILLE-CE,35082F5CE,0
WEAVERVILLE-CW,26.5,WEAVERVILLE-CW,35082F5CW,0
WEAVERVILLE-NE,4.6,WEAVERVILLE-NE,35082F5NE,0
WEAVERVILLE-NW,584.8,WEAVERVILLE-NW,35082F5NW,0
WEAVERVILLE-SE,1022.5,WEAVERVILLE-SE,35082F5SE,1
WEAVERVILLE-SW,48.1,WEAVERVILLE-SW,35082F5SW,0
WEDDINGTON-CE,243.9,WEDDINGTON-CE,35080A7CE,0
WEDDINGTON-CW,299.8,WEDDINGTON-CW,35080A7CW,0
WEDDINGTON-NE,33.8,WEDDINGTON-NE,35080A7NE,0
WEDDINGTON-NW,40.1,WEDDINGTON-NW,35080A7NW,0
WEDDINGTON-SE,19.2,WEDDINGTON-SE,35080A7SE,1
WEDDINGTON-SW,177.9,WEDDINGTON-SW,35080A7SW,0
WEEKSVILLE-CE,0.3,WEEKSVILLE-CE,36076B2CE,0
WEEKSVILLE-CW,2.2,WEEKSVILLE-CW,36076B2CW,0
BLUFF_POINT-SW,0.3,WEEKSVILLE-NE,36076B2NE,0
WEEKSVILLE-NW,0.3,WEEKSVILLE-NW,36076B2NW,0
WEEKSVILLE-SE,6.7,WEEKSVILLE-SE,36076B2SE,1
WEEKSVILLE-SW,0.1,WEEKSVILLE-SW,36076B2SW,0
WELCOME-CE,0.0,WELCOME-CE,35080H3CE,0
WELCOME-CW,0.3,WELCOME-CW,35080H3CW,0
WELCOME-NE,2.6,WELCOME-NE,35080H3NE,0
WELCOME-NW,0.6,WELCOME-NW,35080H3NW,0
WELCOME-SW,0.1,WELCOME-SW,35080H3SW,0
WELDON-CE,0.0,WELDON-CE,36077D5CE,0
WELDON-CW,2.7,WELDON-CW,36077D5CW,0
WELDON-NW,0.1,WELDON-NW,36077D5NW,0
WELDON-SE,0.0,WELDON-SE,36077D5SE,1
BOILING_SPRINGS_NORTH-CE,0.0,WELDON-SW,36077D5SW,0
WESSER-CE,5.9,WESSER-CE,35083C5CE,0
WESSER-CW,9.1,WESSER-CW,35083C5CW,0
WESSER-NE,7.5,WESSER-NE,35083C5NE,0
WESSER-NW,13.2,WESSER-NW,35083C5NW,0
WESSER-SE,0.2,WESSER-SE,35083C5SE,1
WESSER-SW,6.0,WESSER-SW,35083C5SW,0
WEST_END-CE,7.6,WEST_END-CE,35079B5CE,0
WEST_END-CW,10.8,WEST_END-CW,35079B5CW,0
WEST_END-NW,1.0,WEST_END-NW,35079B5NW,0
WEST_END-SE,0.0,WEST_END-SE,35079B5SE,1
WEST_END-SW,0.9,WEST_END-SW,35079B5SW,0
WESTOVER-CW,0.0,WESTOVER-CW,35076H6CW,0
BOILING_SPRINGS_NORTH-CW,2.5,WESTOVER-NW,35076H6NW,0
WESTOVER-SE,1.0,WESTOVER-SE,35076H6SE,1
WESTOVER-SW,3.5,WESTOVER-SW,35076H6SW,0
WHALEYVILLE-CE,0.0,WHALEYVILLE-CE,o36076E6CE,0
WHALEYVILLE-SE,1.4,WHALEYVILLE-SE,36076E6SE,1
WHITAKERS-CE,6.3,WHITAKERS-CE,36077A6CE,0
WHITAKERS-CW,1.6,WHITAKERS-CW,36077A6CW,0
WHITAKERS-NE,4.6,WHITAKERS-NE,36077A6NE,0
WHITAKERS-NW,3.0,WHITAKERS-NW,36077A6NW,0
WHITAKERS-SE,1.5,WHITAKERS-SE,36077A6SE,1
WHITAKERS-SW,0.6,WHITAKERS-SW,36077A6SW,0
WHITE_CROSS-CE,17.0,WHITE_CROSS-CE,35079H2CE,0
WHITE_CROSS-CW,470.2,WHITE_CROSS-CW,35079H2CW,0
WHITE_CROSS-NE,242.1,WHITE_CROSS-NE,35079H2NE,0
WHITE_CROSS-NW,7.5,WHITE_CROSS-NW,35079H2NW,0
WHITE_CROSS-SE,26.7,WHITE_CROSS-SE,35079H2SE,1
WHITE_CROSS-SW,3.3,WHITE_CROSS-SW,35079H2SW,0
WHITE_HILL-NE,0.0,WHITE_HILL-NE,35079D3NE,0
WHITE_HILL-SE,0.0,WHITE_HILL-SE,35079D3SE,1
WHITE_HILL-SW,1.3,WHITE_HILL-SW,35079D3SW,0
WHITE_LAKE-CE,9.1,WHITE_LAKE-CE,34078F4CE,0
BOILING_SPRINGS_NORTH-NE,7.1,WHITE_LAKE-SW,34078F4SW,0
WHITE_ROCK-CW,0.0,WHITE_ROCK-CW,35082H6CW,0
BOILING_SPRINGS_NORTH-NW,0.0,WHITE_ROCK-NE,35082H6NE,0
WHITE_ROCK-NW,1.0,WHITE_ROCK-NW,35082H6NW,0
WHITE_ROCKS_MOUNTAIN-SE,5.5,WHITE_ROCKS_MOUNTAIN-SE,36082B1SE,0
WHITEHEAD-CE,48.6,WHITEHEAD-CE,36081D2CE,0
WHITEHEAD-CW,4.3,WHITEHEAD-CW,36081D2CW,0
BOILING_SPRINGS_NORTH-SE,0.0,WHITEHEAD-NW,36081D2NW,1
WHITEHEAD-SE,17.3,WHITEHEAD-SE,36081D2SE,1
WHITEHEAD-SW,19.0,WHITEHEAD-SW,36081D2SW,0
WHITEVILLE-CE,0.0,WHITEVILLE-CE,34078C6CE,0
BOILING_SPRINGS_SOUTH-CE,23.2,WHITEVILLE-CW,34078C6CW,0
BOILING_SPRINGS_SOUTH-NE,15.6,WHITEVILLE-NE,34078C6NE,0
WHITEVILLE-NW,0.2,WHITEVILLE-NW,34078C6NW,0
WHITEVILLE-SE,2.2,WHITEVILLE-SE,34078C6SE,1
WHITEVILLE-SW,0.1,WHITEVILLE-SW,34078C6SW,0
WHITTIER-CE,2.0,WHITTIER-CE,35083D3CE,0
WHITTIER-CW,0.4,WHITTIER-CW,35083D3CW,0
WHITTIER-NE,5.1,WHITTIER-NE,35083D3NE,0
WHITTIER-NW,11.3,WHITTIER-NW,35083D3NW,0
WHITTIER-SE,8.2,WHITTIER-SE,35083D3SE,1
WHITTIER-SW,15.8,WHITTIER-SW,35083D3SW,0
WILKESBORO-CW,0.5,WILKESBORO-CW,36081B2CW,0
WILKESBORO-NE,0.0,WILKESBORO-NE,36081B2NE,0
WILKESBORO-SE,29.1,WILKESBORO-SE,36081B2SE,1
WILKESBORO-SW,31.1,WILKESBORO-SW,36081B2SW,0
WILLIAMSBURG-CE,0.0,WILLIAMSBURG-CE,36079C5CE,0
WILLIAMSBURG-CW,0.0,WILLIAMSBURG-CW,36079C5CW,0
WILLIAMSBURG-NW,0.0,WILLIAMSBURG-NW,36079C5NW,0
WILLIAMSBURG-SE,1.6,WILLIAMSBURG-SE,36079C5SE,1
WILLIAMSBURG-SW,0.8,WILLIAMSBURG-SW,36079C5SW,0
WILLIAMS-CW,0.1,WILLIAMS-CW,35077B8CW,0
WILLIAMS-NE,36.2,WILLIAMS-NE,35077B8NE,0
WILLIAMSTON-CE,0.4,WILLIAMSTON-CE,35077G1CE,0
WILLIAMSTON-CW,1.0,WILLIAMSTON-CW,35077G1CW,0
WILLIAMSTON-NE,7.7,WILLIAMSTON-NE,35077G1NE,0
WILLIAMSTON-NW,3.3,WILLIAMSTON-NW,35077G1NW,0
WILLIAMSTON-SE,1.0,WILLIAMSTON-SE,35077G1SE,1
WILLIAMSTON-SW,0.0,WILLIAMSTON-SW,35077G1SW,0
WILLISTON-CE,6.1,WILLISTON-CE,34076G5CE,0
WILLISTON-CW,3.9,WILLISTON-CW,34076G5CW,0
WILLISTON-SE,275.8,WILLISTON-SE,34076G5SE,1
WILLISTON-SW,8.2,WILLISTON-SW,34076G5SW,0
WILMAR-CE,0.0,WILMAR-CE,35077D2CE,0
WILMAR-CW,1.5,WILMAR-CW,35077D2CW,0
WILMAR-NE,0.3,WILMAR-NE,35077D2NE,0
WILMAR-NW,0.8,WILMAR-NW,35077D2NW,0
WILMAR-SE,3.7,WILMAR-SE,35077D2SE,1
WILMAR-SW,0.2,WILMAR-SW,35077D2SW,0
WILMINGTON-CE,339.1,WILMINGTON-CE,34077B8CE,0
WILMINGTON-CW,6.5,WILMINGTON-CW,34077B8CW,0
WILMINGTON-NE,709.7,WILMINGTON-NE,34077B8NE,0
WILMINGTON-NW,83.8,WILMINGTON-NW,34077B8NW,0
WILMINGTON-SE,5.4,WILMINGTON-SE,34077B8SE,1
WILMINGTON-SW,6.0,WILMINGTON-SW,34077B8SW,0
WILSON-CE,1.4,WILSON-CE,35077F8CE,0
WILSON-CW,8.2,WILSON-CW,35077F8CW,0
WILSON-NE,62.1,WILSON-NE,35077F8NE,0
WILSON-NW,0.5,WILSON-NW,35077F8NW,0
WILSON-SE,6.3,WILSON-SE,35077F8SE,1
WILTON-CE,1.5,WILTON-CE,36078B5CE,0
WILTON-CW,2.5,WILTON-CW,36078B5CW,0
WILTON-NE,11.6,WILTON-NE,36078B5NE,0
WILTON-SE,14.7,WILTON-SE,36078B5SE,1
BOILING_SPRINGS_SOUTH-NW,0.8,WINDSOR_NORTH-NW,36076A8NW,1
WINDSOR_NORTH-SE,0.0,WINDSOR_NORTH-SE,36076A8SE,1
WINDSOR_NORTH-SW,0.3,WINDSOR_NORTH-SW,36076A8SW,0
WINDSOR_SOUTH-CE,0.0,WINDSOR_SOUTH-CE,35076H8CE,0
WINDSOR_SOUTH-CW,0.0,WINDSOR_SOUTH-CW,35076H8CW,0
WINDSOR_SOUTH-NE,0.0,WINDSOR_SOUTH-NE,35076H8NE,0
WINDSOR_SOUTH-NW,5.0,WINDSOR_SOUTH-NW,35076H8NW,0
BOLIVIA-CE,0.0,WINDSOR_SOUTH-SW,35076H8SW,0
WINGATE-CW,0.0,WINGATE-CW,34080H4CW,0
WINGATE-NE,2.1,WINGATE-NE,34080H4NE,0
WINGATE-NW,10.1,WINGATE-NW,34080H4NW,0
WINGATE-SW,0.2,WINGATE-SW,34080H4SW,0
WINNABOW-CE,4.8,WINNABOW-CE,34078B1CE,0
WINNABOW-CW,0.0,WINNABOW-CW,34078B1CW,0
WINNABOW-NE,9.0,WINNABOW-NE,34078B1NE,0
WINNABOW-NW,0.0,WINNABOW-NW,34078B1NW,0
WINNABOW-SE,18.7,WINNABOW-SE,34078B1SE,1
WINNABOW-SW,22.4,WINNABOW-SW,34078B1SW,0
WINSTEAD_CROSSROADS-CE,42.1,WINSTEAD_CROSSROADS-CE,35077G8CE,0
